nerc,fuel category,year,month,active capacity,datetime
MRO,Hydro,2014,7,3009.7,2014-07-01
MRO,Hydro,2014,8,3009.7,2014-08-01
MRO,Hydro,2014,9,3009.7,2014-09-01
MRO,Hydro,2014,10,3009.7,2014-10-01
MRO,Hydro,2014,11,3009.7,2014-11-01
MRO,Hydro,2014,12,3009.7,2014-12-01
MRO,Hydro,2015,1,3009.7,2015-01-01
MRO,Hydro,2015,2,3009.7,2015-02-01
MRO,Hydro,2015,3,3009.7,2015-03-01
MRO,Hydro,2015,4,3009.7,2015-04-01
MRO,Hydro,2015,5,3009.7,2015-05-01
MRO,Hydro,2015,6,3009.7,2015-06-01
MRO,Hydro,2015,7,3009.7,2015-07-01
MRO,Hydro,2015,8,3009.7,2015-08-01
MRO,Hydro,2015,9,3009.7,2015-09-01
MRO,Hydro,2015,10,3009.7,2015-10-01
MRO,Hydro,2015,11,3009.7,2015-11-01
MRO,Hydro,2015,12,3009.7,2015-12-01
MRO,Hydro,2016,1,3009.7,2016-01-01
MRO,Hydro,2016,2,3009.7,2016-02-01
MRO,Hydro,2016,3,3009.7,2016-03-01
MRO,Hydro,2016,4,3009.7,2016-04-01
MRO,Hydro,2016,5,3009.7,2016-05-01
MRO,Hydro,2016,6,3009.7,2016-06-01
MRO,Hydro,2016,7,3009.7,2016-07-01
MRO,Hydro,2016,8,3009.7,2016-08-01
MRO,Hydro,2016,9,3009.7,2016-09-01
MRO,Hydro,2016,10,3009.7,2016-10-01
MRO,Hydro,2016,11,3009.7,2016-11-01
MRO,Hydro,2016,12,3009.7,2016-12-01
MRO,Hydro,2017,1,3009.7,2017-01-01
MRO,Hydro,2017,2,3009.7,2017-02-01
MRO,Hydro,2017,3,3009.7,2017-03-01
MRO,Hydro,2017,4,3009.7,2017-04-01
MRO,Hydro,2017,5,3009.7,2017-05-01
MRO,Hydro,2017,6,3009.7,2017-06-01
MRO,Hydro,2017,7,3009.7,2017-07-01
MRO,Hydro,2017,8,3009.7,2017-08-01
MRO,Hydro,2017,9,3009.7,2017-09-01
MRO,Hydro,2017,10,3009.7,2017-10-01
MRO,Hydro,2017,11,3009.7,2017-11-01
MRO,Hydro,2017,12,3009.7,2017-12-01
MRO,Natural Gas,2001,1,6912.0,2001-01-01
MRO,Natural Gas,2001,2,6914.0,2001-02-01
MRO,Natural Gas,2001,3,6914.0,2001-03-01
MRO,Natural Gas,2001,4,6914.0,2001-04-01
MRO,Natural Gas,2001,5,7388.0,2001-05-01
MRO,Natural Gas,2001,6,8433.8,2001-06-01
MRO,Natural Gas,2001,7,8433.8,2001-07-01
MRO,Natural Gas,2001,8,8433.8,2001-08-01
MRO,Natural Gas,2001,9,8433.8,2001-09-01
MRO,Natural Gas,2001,10,8433.8,2001-10-01
MRO,Natural Gas,2001,11,8440.0,2001-11-01
MRO,Natural Gas,2001,12,8443.5,2001-12-01
MRO,Natural Gas,2002,1,8443.5,2002-01-01
MRO,Natural Gas,2002,2,8440.2,2002-02-01
MRO,Natural Gas,2002,3,8440.2,2002-03-01
MRO,Natural Gas,2002,4,8489.7,2002-04-01
MRO,Natural Gas,2002,5,8613.7,2002-05-01
MRO,Natural Gas,2002,6,8785.7,2002-06-01
MRO,Natural Gas,2002,7,8785.7,2002-07-01
MRO,Natural Gas,2002,8,8785.7,2002-08-01
MRO,Natural Gas,2002,9,8784.7,2002-09-01
MRO,Natural Gas,2002,10,8784.7,2002-10-01
MRO,Natural Gas,2002,11,8784.7,2002-11-01
MRO,Natural Gas,2002,12,8784.7,2002-12-01
MRO,Natural Gas,2003,1,8781.0,2003-01-01
MRO,Natural Gas,2003,2,8781.0,2003-02-01
MRO,Natural Gas,2003,3,8781.0,2003-03-01
MRO,Natural Gas,2003,4,8849.0,2003-04-01
MRO,Natural Gas,2003,5,9654.2,2003-05-01
MRO,Natural Gas,2003,6,9654.2,2003-06-01
MRO,Natural Gas,2003,7,9654.2,2003-07-01
MRO,Natural Gas,2003,8,9701.2,2003-08-01
MRO,Natural Gas,2003,9,9701.2,2003-09-01
MRO,Natural Gas,2003,10,9748.2,2003-10-01
MRO,Natural Gas,2003,11,9786.2,2003-11-01
MRO,Natural Gas,2003,12,9786.2,2003-12-01
MRO,Natural Gas,2004,1,9786.2,2004-01-01
MRO,Natural Gas,2004,2,9786.2,2004-02-01
MRO,Natural Gas,2004,3,9791.7,2004-03-01
MRO,Natural Gas,2004,4,9961.4,2004-04-01
MRO,Natural Gas,2004,5,10513.2,2004-05-01
MRO,Natural Gas,2004,6,11136.5,2004-06-01
MRO,Natural Gas,2004,7,11184.5,2004-07-01
MRO,Natural Gas,2004,8,11213.1,2004-08-01
MRO,Natural Gas,2004,9,11213.1,2004-09-01
MRO,Natural Gas,2004,10,11213.1,2004-10-01
MRO,Natural Gas,2004,11,11213.1,2004-11-01
MRO,Natural Gas,2004,12,11389.7,2004-12-01
MRO,Natural Gas,2005,1,11609.7,2005-01-01
MRO,Natural Gas,2005,2,11609.7,2005-02-01
MRO,Natural Gas,2005,3,11609.7,2005-03-01
MRO,Natural Gas,2005,4,11735.1,2005-04-01
MRO,Natural Gas,2005,5,11888.1,2005-05-01
MRO,Natural Gas,2005,6,12635.9,2005-06-01
MRO,Natural Gas,2005,7,12635.9,2005-07-01
MRO,Natural Gas,2005,8,12635.9,2005-08-01
MRO,Natural Gas,2005,9,12635.9,2005-09-01
MRO,Natural Gas,2005,10,12635.9,2005-10-01
MRO,Natural Gas,2005,11,12635.9,2005-11-01
MRO,Natural Gas,2005,12,12635.9,2005-12-01
MRO,Natural Gas,2006,1,12635.9,2006-01-01
MRO,Natural Gas,2006,2,12635.9,2006-02-01
MRO,Natural Gas,2006,3,12635.9,2006-03-01
MRO,Natural Gas,2006,4,12635.9,2006-04-01
MRO,Natural Gas,2006,5,12635.9,2006-05-01
MRO,Natural Gas,2006,6,12638.9,2006-06-01
MRO,Natural Gas,2006,7,13051.0,2006-07-01
MRO,Natural Gas,2006,8,13051.0,2006-08-01
MRO,Natural Gas,2006,9,13051.0,2006-09-01
MRO,Natural Gas,2006,10,13051.0,2006-10-01
MRO,Natural Gas,2006,11,13051.0,2006-11-01
MRO,Natural Gas,2006,12,13051.0,2006-12-01
MRO,Natural Gas,2007,1,12974.7,2007-01-01
MRO,Natural Gas,2007,2,12974.7,2007-02-01
MRO,Natural Gas,2007,3,12974.7,2007-03-01
MRO,Natural Gas,2007,4,13021.3,2007-04-01
MRO,Natural Gas,2007,5,13178.1,2007-05-01
MRO,Natural Gas,2007,6,13178.1,2007-06-01
MRO,Natural Gas,2007,7,13178.1,2007-07-01
MRO,Natural Gas,2007,8,13286.1,2007-08-01
MRO,Natural Gas,2007,9,13286.1,2007-09-01
MRO,Natural Gas,2007,10,13286.1,2007-10-01
MRO,Natural Gas,2007,11,13286.1,2007-11-01
MRO,Natural Gas,2007,12,13283.7,2007-12-01
MRO,Natural Gas,2008,1,13283.7,2008-01-01
MRO,Natural Gas,2008,2,13283.7,2008-02-01
MRO,Natural Gas,2008,3,13283.7,2008-03-01
MRO,Natural Gas,2008,4,13599.7,2008-04-01
MRO,Natural Gas,2008,5,14129.7,2008-05-01
MRO,Natural Gas,2008,6,14129.7,2008-06-01
MRO,Natural Gas,2008,7,14206.5,2008-07-01
MRO,Natural Gas,2008,8,14206.5,2008-08-01
MRO,Natural Gas,2008,9,14206.5,2008-09-01
MRO,Natural Gas,2008,10,14206.5,2008-10-01
MRO,Natural Gas,2008,11,14206.5,2008-11-01
MRO,Natural Gas,2008,12,14206.5,2008-12-01
MRO,Natural Gas,2009,1,14206.5,2009-01-01
MRO,Natural Gas,2009,2,14200.5,2009-02-01
MRO,Natural Gas,2009,3,14200.5,2009-03-01
MRO,Natural Gas,2009,4,14200.5,2009-04-01
MRO,Natural Gas,2009,5,14494.5,2009-05-01
MRO,Natural Gas,2009,6,14494.5,2009-06-01
MRO,Natural Gas,2009,7,14677.7,2009-07-01
MRO,Natural Gas,2009,8,14677.7,2009-08-01
MRO,Natural Gas,2009,9,14677.7,2009-09-01
MRO,Natural Gas,2009,10,14677.7,2009-10-01
MRO,Natural Gas,2009,11,14672.7,2009-11-01
MRO,Natural Gas,2009,12,14672.7,2009-12-01
MRO,Natural Gas,2010,1,14655.0,2010-01-01
MRO,Natural Gas,2010,2,14655.0,2010-02-01
MRO,Natural Gas,2010,3,14655.0,2010-03-01
MRO,Natural Gas,2010,4,14655.0,2010-04-01
MRO,Natural Gas,2010,5,14454.6,2010-05-01
MRO,Natural Gas,2010,6,14456.9,2010-06-01
MRO,Natural Gas,2010,7,14456.9,2010-07-01
MRO,Natural Gas,2010,8,14456.9,2010-08-01
MRO,Natural Gas,2010,9,14456.9,2010-09-01
MRO,Natural Gas,2010,10,14456.9,2010-10-01
MRO,Natural Gas,2010,11,14456.9,2010-11-01
MRO,Natural Gas,2010,12,14467.2,2010-12-01
MRO,Natural Gas,2011,1,14467.2,2011-01-01
MRO,Natural Gas,2011,2,14467.2,2011-02-01
MRO,Natural Gas,2011,3,14462.7,2011-03-01
MRO,Natural Gas,2011,4,14462.7,2011-04-01
MRO,Natural Gas,2011,5,14462.7,2011-05-01
MRO,Natural Gas,2011,6,14514.1,2011-06-01
MRO,Natural Gas,2011,7,14514.1,2011-07-01
MRO,Natural Gas,2011,8,14514.1,2011-08-01
MRO,Natural Gas,2011,9,14514.1,2011-09-01
MRO,Natural Gas,2011,10,14513.1,2011-10-01
MRO,Natural Gas,2011,11,14492.5,2011-11-01
MRO,Natural Gas,2011,12,14492.5,2011-12-01
MRO,Natural Gas,2012,1,14492.5,2012-01-01
MRO,Natural Gas,2012,2,14482.9,2012-02-01
MRO,Natural Gas,2012,3,14482.9,2012-03-01
MRO,Natural Gas,2012,4,14482.9,2012-04-01
MRO,Natural Gas,2012,5,14482.9,2012-05-01
MRO,Natural Gas,2012,6,14482.9,2012-06-01
MRO,Natural Gas,2012,7,14482.9,2012-07-01
MRO,Natural Gas,2012,8,14772.9,2012-08-01
MRO,Natural Gas,2012,9,14772.9,2012-09-01
MRO,Natural Gas,2012,10,14772.9,2012-10-01
MRO,Natural Gas,2012,11,14772.9,2012-11-01
MRO,Natural Gas,2012,12,14772.9,2012-12-01
MRO,Natural Gas,2013,1,14742.5,2013-01-01
MRO,Natural Gas,2013,2,14751.0,2013-02-01
MRO,Natural Gas,2013,3,14751.0,2013-03-01
MRO,Natural Gas,2013,4,14803.0,2013-04-01
MRO,Natural Gas,2013,5,14794.2,2013-05-01
MRO,Natural Gas,2013,6,14792.2,2013-06-01
MRO,Natural Gas,2013,7,14787.5,2013-07-01
MRO,Natural Gas,2013,8,14787.5,2013-08-01
MRO,Natural Gas,2013,9,14827.5,2013-09-01
MRO,Natural Gas,2013,10,14825.0,2013-10-01
MRO,Natural Gas,2013,11,14865.0,2013-11-01
MRO,Natural Gas,2013,12,14865.0,2013-12-01
MRO,Natural Gas,2014,1,14899.6,2014-01-01
MRO,Natural Gas,2014,2,14939.6,2014-02-01
MRO,Natural Gas,2014,3,14965.4,2014-03-01
MRO,Natural Gas,2014,4,14965.4,2014-04-01
MRO,Natural Gas,2014,5,14965.4,2014-05-01
MRO,Natural Gas,2014,6,14973.4,2014-06-01
MRO,Natural Gas,2014,7,14969.5,2014-07-01
MRO,Natural Gas,2014,8,15057.5,2014-08-01
MRO,Natural Gas,2014,9,15057.5,2014-09-01
MRO,Natural Gas,2014,10,15057.5,2014-10-01
MRO,Natural Gas,2014,11,15057.5,2014-11-01
MRO,Natural Gas,2014,12,15057.5,2014-12-01
MRO,Natural Gas,2015,1,15137.5,2015-01-01
MRO,Natural Gas,2015,2,15137.5,2015-02-01
MRO,Natural Gas,2015,3,15137.5,2015-03-01
MRO,Natural Gas,2015,4,15137.5,2015-04-01
MRO,Natural Gas,2015,5,15095.5,2015-05-01
MRO,Natural Gas,2015,6,15095.5,2015-06-01
MRO,Natural Gas,2015,7,15095.5,2015-07-01
MRO,Natural Gas,2015,8,15095.5,2015-08-01
MRO,Natural Gas,2015,9,15095.5,2015-09-01
MRO,Natural Gas,2015,10,15095.5,2015-10-01
MRO,Natural Gas,2015,11,15095.5,2015-11-01
MRO,Natural Gas,2015,12,15095.5,2015-12-01
MRO,Natural Gas,2016,1,15095.5,2016-01-01
MRO,Natural Gas,2016,2,15095.5,2016-02-01
MRO,Natural Gas,2016,3,15095.5,2016-03-01
MRO,Natural Gas,2016,4,15113.7,2016-04-01
MRO,Natural Gas,2016,5,15113.4,2016-05-01
MRO,Natural Gas,2016,6,15113.4,2016-06-01
MRO,Natural Gas,2016,7,15085.4,2016-07-01
MRO,Natural Gas,2016,8,15085.4,2016-08-01
MRO,Natural Gas,2016,9,15120.4,2016-09-01
MRO,Natural Gas,2016,10,15081.9,2016-10-01
MRO,Natural Gas,2016,11,15081.9,2016-11-01
MRO,Natural Gas,2016,12,15081.9,2016-12-01
MRO,Natural Gas,2017,1,15193.5,2017-01-01
MRO,Natural Gas,2017,2,15193.5,2017-02-01
MRO,Natural Gas,2017,3,15193.5,2017-03-01
MRO,Natural Gas,2017,4,15847.1,2017-04-01
MRO,Natural Gas,2017,5,15927.1,2017-05-01
MRO,Natural Gas,2017,6,15858.5,2017-06-01
MRO,Natural Gas,2017,7,15749.8,2017-07-01
MRO,Natural Gas,2017,8,15749.8,2017-08-01
MRO,Natural Gas,2017,9,15705.5,2017-09-01
MRO,Natural Gas,2017,10,15705.5,2017-10-01
MRO,Natural Gas,2017,11,15705.5,2017-11-01
MRO,Natural Gas,2017,12,15607.1,2017-12-01
MRO,Nuclear,2001,1,4074.0,2001-01-01
MRO,Nuclear,2001,2,4074.0,2001-02-01
MRO,Nuclear,2001,3,4074.0,2001-03-01
MRO,Nuclear,2001,4,4074.0,2001-04-01
MRO,Nuclear,2001,5,4074.0,2001-05-01
MRO,Nuclear,2001,6,4074.0,2001-06-01
MRO,Nuclear,2001,7,4074.0,2001-07-01
MRO,Nuclear,2001,8,4074.0,2001-08-01
MRO,Nuclear,2001,9,4074.0,2001-09-01
MRO,Nuclear,2001,10,4074.0,2001-10-01
MRO,Nuclear,2001,11,4074.0,2001-11-01
MRO,Nuclear,2001,12,4074.0,2001-12-01
MRO,Nuclear,2002,1,4074.0,2002-01-01
MRO,Nuclear,2002,2,4074.0,2002-02-01
MRO,Nuclear,2002,3,4074.0,2002-03-01
MRO,Nuclear,2002,4,4074.0,2002-04-01
MRO,Nuclear,2002,5,4074.0,2002-05-01
MRO,Nuclear,2002,6,4074.0,2002-06-01
MRO,Nuclear,2002,7,4074.0,2002-07-01
MRO,Nuclear,2002,8,4074.0,2002-08-01
MRO,Nuclear,2002,9,4074.0,2002-09-01
MRO,Nuclear,2002,10,4074.0,2002-10-01
MRO,Nuclear,2002,11,4074.0,2002-11-01
MRO,Nuclear,2002,12,4074.0,2002-12-01
MRO,Nuclear,2003,1,4074.0,2003-01-01
MRO,Nuclear,2003,2,4074.0,2003-02-01
MRO,Nuclear,2003,3,4074.0,2003-03-01
MRO,Nuclear,2003,4,4074.0,2003-04-01
MRO,Nuclear,2003,5,4074.0,2003-05-01
MRO,Nuclear,2003,6,4074.0,2003-06-01
MRO,Nuclear,2003,7,4074.0,2003-07-01
MRO,Nuclear,2003,8,4074.0,2003-08-01
MRO,Nuclear,2003,9,4074.0,2003-09-01
MRO,Nuclear,2003,10,4074.0,2003-10-01
MRO,Nuclear,2003,11,4074.0,2003-11-01
MRO,Nuclear,2003,12,4074.0,2003-12-01
MRO,Nuclear,2004,1,4074.0,2004-01-01
MRO,Nuclear,2004,2,4074.0,2004-02-01
MRO,Nuclear,2004,3,4074.0,2004-03-01
MRO,Nuclear,2004,4,4074.0,2004-04-01
MRO,Nuclear,2004,5,4074.0,2004-05-01
MRO,Nuclear,2004,6,4074.0,2004-06-01
MRO,Nuclear,2004,7,4074.0,2004-07-01
MRO,Nuclear,2004,8,4074.0,2004-08-01
MRO,Nuclear,2004,9,4074.0,2004-09-01
MRO,Nuclear,2004,10,4074.0,2004-10-01
MRO,Nuclear,2004,11,4074.0,2004-11-01
MRO,Nuclear,2004,12,4074.0,2004-12-01
MRO,Nuclear,2005,1,4074.0,2005-01-01
MRO,Nuclear,2005,2,4074.0,2005-02-01
MRO,Nuclear,2005,3,4074.0,2005-03-01
MRO,Nuclear,2005,4,4074.0,2005-04-01
MRO,Nuclear,2005,5,4074.0,2005-05-01
MRO,Nuclear,2005,6,4074.0,2005-06-01
MRO,Nuclear,2005,7,4074.0,2005-07-01
MRO,Nuclear,2005,8,4074.0,2005-08-01
MRO,Nuclear,2005,9,4074.0,2005-09-01
MRO,Nuclear,2005,10,4074.0,2005-10-01
MRO,Nuclear,2005,11,4074.0,2005-11-01
MRO,Nuclear,2005,12,4074.0,2005-12-01
MRO,Nuclear,2006,1,4074.0,2006-01-01
MRO,Nuclear,2006,2,4074.0,2006-02-01
MRO,Nuclear,2006,3,4074.0,2006-03-01
MRO,Nuclear,2006,4,4074.0,2006-04-01
MRO,Nuclear,2006,5,4074.0,2006-05-01
MRO,Nuclear,2006,6,4074.0,2006-06-01
MRO,Nuclear,2006,7,4074.0,2006-07-01
MRO,Nuclear,2006,8,4074.0,2006-08-01
MRO,Nuclear,2006,9,4074.0,2006-09-01
MRO,Nuclear,2006,10,4074.0,2006-10-01
MRO,Nuclear,2006,11,4074.0,2006-11-01
MRO,Nuclear,2006,12,4074.0,2006-12-01
MRO,Nuclear,2007,1,4074.0,2007-01-01
MRO,Nuclear,2007,2,4074.0,2007-02-01
MRO,Nuclear,2007,3,4074.0,2007-03-01
MRO,Nuclear,2007,4,4074.0,2007-04-01
MRO,Nuclear,2007,5,4074.0,2007-05-01
MRO,Nuclear,2007,6,4074.0,2007-06-01
MRO,Nuclear,2007,7,4074.0,2007-07-01
MRO,Nuclear,2007,8,4074.0,2007-08-01
MRO,Nuclear,2007,9,4074.0,2007-09-01
MRO,Nuclear,2007,10,4074.0,2007-10-01
MRO,Nuclear,2007,11,4074.0,2007-11-01
MRO,Nuclear,2007,12,4074.0,2007-12-01
MRO,Nuclear,2008,1,4074.0,2008-01-01
MRO,Nuclear,2008,2,4074.0,2008-02-01
MRO,Nuclear,2008,3,4074.0,2008-03-01
MRO,Nuclear,2008,4,4074.0,2008-04-01
MRO,Nuclear,2008,5,4074.0,2008-05-01
MRO,Nuclear,2008,6,4074.0,2008-06-01
MRO,Nuclear,2008,7,4074.0,2008-07-01
MRO,Nuclear,2008,8,4074.0,2008-08-01
MRO,Nuclear,2008,9,4074.0,2008-09-01
MRO,Nuclear,2008,10,4074.0,2008-10-01
MRO,Nuclear,2008,11,4074.0,2008-11-01
MRO,Nuclear,2008,12,4074.0,2008-12-01
MRO,Nuclear,2009,1,4074.0,2009-01-01
MRO,Nuclear,2009,2,4074.0,2009-02-01
MRO,Nuclear,2009,3,4074.0,2009-03-01
MRO,Nuclear,2009,4,4074.0,2009-04-01
MRO,Nuclear,2009,5,4074.0,2009-05-01
MRO,Nuclear,2009,6,4074.0,2009-06-01
MRO,Nuclear,2009,7,4074.0,2009-07-01
MRO,Nuclear,2009,8,4074.0,2009-08-01
MRO,Nuclear,2009,9,4074.0,2009-09-01
MRO,Nuclear,2009,10,4074.0,2009-10-01
MRO,Nuclear,2009,11,4074.0,2009-11-01
MRO,Nuclear,2009,12,4074.0,2009-12-01
MRO,Nuclear,2010,1,4074.0,2010-01-01
MRO,Nuclear,2010,2,4074.0,2010-02-01
MRO,Nuclear,2010,3,4074.0,2010-03-01
MRO,Nuclear,2010,4,4074.0,2010-04-01
MRO,Nuclear,2010,5,4074.0,2010-05-01
MRO,Nuclear,2010,6,4074.0,2010-06-01
MRO,Nuclear,2010,7,4074.0,2010-07-01
MRO,Nuclear,2010,8,4074.0,2010-08-01
MRO,Nuclear,2010,9,4074.0,2010-09-01
MRO,Nuclear,2010,10,4074.0,2010-10-01
MRO,Nuclear,2010,11,4074.0,2010-11-01
MRO,Nuclear,2010,12,4074.0,2010-12-01
MRO,Nuclear,2011,1,4074.0,2011-01-01
MRO,Nuclear,2011,2,4074.0,2011-02-01
MRO,Nuclear,2011,3,4074.0,2011-03-01
MRO,Nuclear,2011,4,4074.0,2011-04-01
MRO,Nuclear,2011,5,4074.0,2011-05-01
MRO,Nuclear,2011,6,4074.0,2011-06-01
MRO,Nuclear,2011,7,4074.0,2011-07-01
MRO,Nuclear,2011,8,4074.0,2011-08-01
MRO,Nuclear,2011,9,4074.0,2011-09-01
MRO,Nuclear,2011,10,4074.0,2011-10-01
MRO,Nuclear,2011,11,4074.0,2011-11-01
MRO,Nuclear,2011,12,4074.0,2011-12-01
MRO,Nuclear,2012,1,4074.0,2012-01-01
MRO,Nuclear,2012,2,4074.0,2012-02-01
MRO,Nuclear,2012,3,4074.0,2012-03-01
MRO,Nuclear,2012,4,4074.0,2012-04-01
MRO,Nuclear,2012,5,4074.0,2012-05-01
MRO,Nuclear,2012,6,4074.0,2012-06-01
MRO,Nuclear,2012,7,4074.0,2012-07-01
MRO,Nuclear,2012,8,4074.0,2012-08-01
MRO,Nuclear,2012,9,4074.0,2012-09-01
MRO,Nuclear,2012,10,4074.0,2012-10-01
MRO,Nuclear,2012,11,4074.0,2012-11-01
MRO,Nuclear,2012,12,4074.0,2012-12-01
MRO,Nuclear,2013,1,4074.0,2013-01-01
MRO,Nuclear,2013,2,4074.0,2013-02-01
MRO,Nuclear,2013,3,4074.0,2013-03-01
MRO,Nuclear,2013,4,4074.0,2013-04-01
MRO,Nuclear,2013,5,4074.0,2013-05-01
MRO,Nuclear,2013,6,3508.0,2013-06-01
MRO,Nuclear,2013,7,3508.0,2013-07-01
MRO,Nuclear,2013,8,3508.0,2013-08-01
MRO,Nuclear,2013,9,3508.0,2013-09-01
MRO,Nuclear,2013,10,3508.0,2013-10-01
MRO,Nuclear,2013,11,3508.0,2013-11-01
MRO,Nuclear,2013,12,3508.0,2013-12-01
MRO,Nuclear,2014,1,3508.0,2014-01-01
MRO,Nuclear,2014,2,3508.0,2014-02-01
MRO,Nuclear,2014,3,3508.0,2014-03-01
MRO,Nuclear,2014,4,3508.0,2014-04-01
MRO,Nuclear,2014,5,3508.0,2014-05-01
MRO,Nuclear,2014,6,3508.0,2014-06-01
MRO,Nuclear,2014,7,3508.0,2014-07-01
MRO,Nuclear,2014,8,3508.0,2014-08-01
MRO,Nuclear,2014,9,3508.0,2014-09-01
MRO,Nuclear,2014,10,3508.0,2014-10-01
MRO,Nuclear,2014,11,3508.0,2014-11-01
MRO,Nuclear,2014,12,3508.0,2014-12-01
MRO,Nuclear,2015,1,3508.0,2015-01-01
MRO,Nuclear,2015,2,3508.0,2015-02-01
MRO,Nuclear,2015,3,3508.0,2015-03-01
MRO,Nuclear,2015,4,3508.0,2015-04-01
MRO,Nuclear,2015,5,3508.0,2015-05-01
MRO,Nuclear,2015,6,3508.0,2015-06-01
MRO,Nuclear,2015,7,3508.0,2015-07-01
MRO,Nuclear,2015,8,3508.0,2015-08-01
MRO,Nuclear,2015,9,3508.0,2015-09-01
MRO,Nuclear,2015,10,3508.0,2015-10-01
MRO,Nuclear,2015,11,3508.0,2015-11-01
MRO,Nuclear,2015,12,3508.0,2015-12-01
MRO,Nuclear,2016,1,3508.0,2016-01-01
MRO,Nuclear,2016,2,3508.0,2016-02-01
MRO,Nuclear,2016,3,3508.0,2016-03-01
MRO,Nuclear,2016,4,3508.0,2016-04-01
MRO,Nuclear,2016,5,3508.0,2016-05-01
MRO,Nuclear,2016,6,3508.0,2016-06-01
MRO,Nuclear,2016,7,3508.0,2016-07-01
MRO,Nuclear,2016,8,3508.0,2016-08-01
MRO,Nuclear,2016,9,3508.0,2016-09-01
MRO,Nuclear,2016,10,3508.0,2016-10-01
MRO,Nuclear,2016,11,3029.9,2016-11-01
MRO,Nuclear,2016,12,3029.9,2016-12-01
MRO,Nuclear,2017,1,3029.9,2017-01-01
MRO,Nuclear,2017,2,3029.9,2017-02-01
MRO,Nuclear,2017,3,3029.9,2017-03-01
MRO,Nuclear,2017,4,3029.9,2017-04-01
MRO,Nuclear,2017,5,3029.9,2017-05-01
MRO,Nuclear,2017,6,3029.9,2017-06-01
MRO,Nuclear,2017,7,3029.9,2017-07-01
MRO,Nuclear,2017,8,3029.9,2017-08-01
MRO,Nuclear,2017,9,3029.9,2017-09-01
MRO,Nuclear,2017,10,3029.9,2017-10-01
MRO,Nuclear,2017,11,3029.9,2017-11-01
MRO,Nuclear,2017,12,3029.9,2017-12-01
MRO,Other,2001,1,2576.5,2001-01-01
MRO,Other,2001,2,2582.6,2001-02-01
MRO,Other,2001,3,2586.1,2001-03-01
MRO,Other,2001,4,2594.7,2001-04-01
MRO,Other,2001,5,2621.4,2001-05-01
MRO,Other,2001,6,2680.3,2001-06-01
MRO,Other,2001,7,2687.8,2001-07-01
MRO,Other,2001,8,2692.1,2001-08-01
MRO,Other,2001,9,2692.1,2001-09-01
MRO,Other,2001,10,2700.9,2001-10-01
MRO,Other,2001,11,2700.9,2001-11-01
MRO,Other,2001,12,2700.9,2001-12-01
MRO,Other,2002,1,2711.9,2002-01-01
MRO,Other,2002,2,2736.9,2002-02-01
MRO,Other,2002,3,2736.4,2002-03-01
MRO,Other,2002,4,2746.5,2002-04-01
MRO,Other,2002,5,2764.9,2002-05-01
MRO,Other,2002,6,2766.8,2002-06-01
MRO,Other,2002,7,2792.6,2002-07-01
MRO,Other,2002,8,2810.2,2002-08-01
MRO,Other,2002,9,2812.6,2002-09-01
MRO,Other,2002,10,2814.4,2002-10-01
MRO,Other,2002,11,2816.4,2002-11-01
MRO,Other,2002,12,2816.4,2002-12-01
MRO,Other,2003,1,2814.4,2003-01-01
MRO,Other,2003,2,2814.1,2003-02-01
MRO,Other,2003,3,2820.3,2003-03-01
MRO,Other,2003,4,2825.1,2003-04-01
MRO,Other,2003,5,2834.2,2003-05-01
MRO,Other,2003,6,2868.0,2003-06-01
MRO,Other,2003,7,2873.0,2003-07-01
MRO,Other,2003,8,2873.0,2003-08-01
MRO,Other,2003,9,2873.0,2003-09-01
MRO,Other,2003,10,2876.2,2003-10-01
MRO,Other,2003,11,2876.2,2003-11-01
MRO,Other,2003,12,2876.1,2003-12-01
MRO,Other,2004,1,2821.4,2004-01-01
MRO,Other,2004,2,2826.0,2004-02-01
MRO,Other,2004,3,2830.0,2004-03-01
MRO,Other,2004,4,2833.2,2004-04-01
MRO,Other,2004,5,2842.8,2004-05-01
MRO,Other,2004,6,2851.5,2004-06-01
MRO,Other,2004,7,2855.3,2004-07-01
MRO,Other,2004,8,2855.2,2004-08-01
MRO,Other,2004,9,2855.2,2004-09-01
MRO,Other,2004,10,2863.6,2004-10-01
MRO,Other,2004,11,2864.1,2004-11-01
MRO,Other,2004,12,2873.7,2004-12-01
MRO,Other,2005,1,2872.8,2005-01-01
MRO,Other,2005,2,2879.2,2005-02-01
MRO,Other,2005,3,2879.2,2005-03-01
MRO,Other,2005,4,2892.5,2005-04-01
MRO,Other,2005,5,2897.9,2005-05-01
MRO,Other,2005,6,2904.1,2005-06-01
MRO,Other,2005,7,2906.2,2005-07-01
MRO,Other,2005,8,2906.1,2005-08-01
MRO,Other,2005,9,2928.8,2005-09-01
MRO,Other,2005,10,2932.4,2005-10-01
MRO,Other,2005,11,2932.4,2005-11-01
MRO,Other,2005,12,2932.6,2005-12-01
MRO,Other,2006,1,2935.4,2006-01-01
MRO,Other,2006,2,2934.1,2006-02-01
MRO,Other,2006,3,2941.9,2006-03-01
MRO,Other,2006,4,2938.7,2006-04-01
MRO,Other,2006,5,2938.7,2006-05-01
MRO,Other,2006,6,2944.1,2006-06-01
MRO,Other,2006,7,2950.4,2006-07-01
MRO,Other,2006,8,2960.8,2006-08-01
MRO,Other,2006,9,2965.6,2006-09-01
