State,Year,datetime,Coal,Hydro,Natural Gas,Nuclear,Other,Other Renewables,Solar,Wind,index (g/kWh),final CO2 (kg)
MA,2009,2009-11-01,670705.93,118093.13,1796462.73,491784.0,34045.93,96366.29,1.88,589.11,442.32352035199995,1423732281.7
MA,2009,2009-12-01,828679.23,121872.64,1856330.71,508818.0,58780.92,106405.49,0.91,697.39,464.98999693300004,1624318873.46
MA,2010,2010-01-01,945536.04,94295.55,1789467.92,509476.0,8535.69,86239.93,2.24,1264.09,479.253105062,1650895379.02
MA,2010,2010-02-01,864853.33,84337.79,1527101.88,460217.0,23140.32,95764.48,7.69,1321.38,479.973433385,1472468514.44
MA,2010,2010-03-01,724566.58,114947.92,1578698.55,505149.0,39103.34,106213.68,17.79,1809.86,460.050521804,1418259099.12
MA,2010,2010-04-01,704523.95,122214.7,1757450.09,492103.0,40192.24,108394.09,25.89,1541.21,439.91235212099997,1424892667.26
MA,2010,2010-05-01,597878.27,94775.91,2275341.92,496145.0,56430.61,104445.24,35.67,1683.63,440.859245599,1604269911.15
MA,2010,2010-06-01,625721.89,63043.99,2453893.29,489418.0,62889.13,108217.5,163.29,0.0,448.938292455,1713561370.35
MA,2010,2010-07-01,962973.08,43101.68,3197787.63,496441.0,136787.64,103566.63,151.29,1530.85,484.40638231599996,2399924705.35
MA,2010,2010-08-01,722404.18,42426.63,2891244.74,497437.0,78516.49,104819.79,143.72,0.0,456.502932812,1985744089.12
MA,2010,2010-09-01,525311.07,21520.88,2382010.69,485461.0,94099.42,105265.61,121.72,1553.36,441.293898613,1600682931.44
MA,2010,2010-10-01,598207.44,105602.98,1897942.83,497636.0,88105.09,109567.57,63.94,3186.94,434.597697883,1439668085.6
MA,2010,2010-11-01,377759.81,108151.29,1861393.25,485472.0,50702.99,108969.81,59.44,2777.07,412.387577808,1240324414.96
MA,2010,2010-12-01,656154.77,101919.47,1969418.84,502858.0,50792.93,109273.99,134.91,3122.9,445.370360944,1516935565.04
MA,2011,2011-01-01,847092.5,85763.79,1858772.79,507453.0,96343.38,91237.85,96.12,1863.12,476.41711547,1667391490.65
MA,2011,2011-02-01,681508.48,62178.24,1654294.88,394924.0,44596.42,63895.53,238.06,2243.87,470.241466274,1369173867.56
MA,2011,2011-03-01,397685.19,118062.85,1769653.31,482848.0,46595.27,102336.94,336.24,2945.34,412.376670391,1209527027.39
MA,2011,2011-04-01,441626.28,116386.65,2340674.29,235351.0,58007.32,99559.34,456.98,2870.09,442.979636402,1465063917.96
MA,2011,2011-05-01,256786.41,134072.99,1876106.47,200811.0,45353.56,91416.21,535.75,4882.9,431.40838386400003,1130903866.33
MA,2011,2011-06-01,199399.96,105235.33,2191959.17,486064.0,46371.77,93655.57,624.22,4352.15,389.159436034,1221757884.47
MA,2011,2011-07-01,515800.81,46272.03,3015032.38,497546.0,58454.05,100676.01,531.14,4510.84,444.47559160800006,1889585265.19
MA,2011,2011-08-01,279703.45,43183.01,2924207.42,500808.0,39255.88,99648.52,556.26,4503.08,410.77756754300003,1603747725.42
MA,2011,2011-09-01,75246.5,75372.28,2358219.75,480965.0,39419.99,97679.51,413.8,4652.2,368.494471541,1158531262.62
MA,2011,2011-10-01,132145.62,115648.91,2411239.99,502863.0,33941.97,99070.07,341.6,9369.09,375.00868020400003,1243909684.75
MA,2011,2011-11-01,44014.52,111766.35,1915932.32,354234.0,48659.82,95396.72,190.3,10534.57,367.22244182699995,952085438.6489999
MA,2011,2011-12-01,187797.64,134819.53,1623579.31,441353.0,58786.35,105851.82,444.01,8657.54,376.151415307,968255325.41
MA,2012,2012-01-01,450273.2,102903.63,1638611.55,506958.0,75999.33,90278.95,322.54,8588.64,418.889157574,1208463631.17
MA,2012,2012-02-01,69135.75,78593.74,1640895.15,468256.0,52947.67,91886.98,489.49,8472.17,355.045548806,859853367.5589999
MA,2012,2012-03-01,44995.68,114115.91,1827135.71,504978.0,59792.45,100929.9,999.69,7811.8,342.334111855,915028244.2160001
MA,2012,2012-04-01,65164.45,89071.31,1625500.11,489186.0,87806.21,95158.74,1755.16,8267.44,351.872442231,870304109.2939999
MA,2012,2012-05-01,19175.46,119924.16,1991844.02,442317.0,38799.95,100444.41,2658.58,4660.56,351.04672726800004,959074578.732
MA,2012,2012-06-01,98721.05,87873.65,2261911.28,477496.0,80301.14,98218.15,3575.25,5480.9,380.043852352,1187802146.37
MA,2012,2012-07-01,356041.7,33901.74,3127339.62,491625.0,51929.97,99594.73,4093.97,5008.87,423.44904589699996,1770753221.63
MA,2012,2012-08-01,369058.71,20300.97,3131488.82,497598.0,42016.34,97990.3,3734.78,4438.18,422.18998413400004,1764107573.78
MA,2012,2012-09-01,28104.19,25383.73,2513366.74,485638.0,46610.83,97499.61,3706.24,6101.07,363.412613494,1169547767.83
MA,2012,2012-10-01,38593.05,67860.14,2132597.5,505011.0,63574.73,101446.69,3461.78,8030.17,352.44296757300003,1033793721.4
MA,2012,2012-11-01,233936.47,73391.0,1626965.19,483192.0,69998.45,92002.7,2556.02,6396.66,393.422620218,1023069761.38
MA,2012,2012-12-01,363722.36,99162.08,1154725.04,507285.0,50383.97,92196.86,2260.72,16416.95,407.797253039,937133358.6760001
MA,2013,2013-01-01,630423.61,78342.61,1397165.57,352154.0,130582.97,81399.42,2836.15,22716.0,488.893686942,1323360814.13
MA,2013,2013-02-01,459056.2,75391.67,879960.4,315145.0,80009.76,76180.06,4463.63,17264.08,489.94669308,939543811.0639999
MA,2013,2013-03-01,528265.22,94002.5,1219609.83,469668.0,59548.84,99569.46,6759.78,19300.25,443.48735269699995,1113109345.14
MA,2013,2013-04-01,249898.14,117628.12,1905122.22,189221.0,47564.01,92857.19,7282.48,17642.72,425.059655038,1122249310.26
MA,2013,2013-05-01,44981.53,94711.31,2151710.28,7788.0,47144.34,93513.99,8214.53,13447.54,423.74255266800003,1048617263.56
MA,2013,2013-06-01,184703.62,107242.96,1878273.45,473949.0,51419.74,89203.72,9571.54,14315.58,389.63820113699995,1099120512.18
MA,2013,2013-07-01,578205.95,110256.07,3033408.69,499580.0,68639.28,99702.21,9322.7,10378.19,448.478095502,1983273016.04
MA,2013,2013-08-01,155529.26,52432.29,2690649.67,380750.0,81600.7,100629.44,11170.32,11165.67,391.82742083,1370061975.68
MA,2013,2013-09-01,95889.82,62761.88,1964559.67,327986.0,56434.85,98095.52,11091.03,12472.76,393.864676542,1040458829.7
MA,2013,2013-10-01,8374.08,40799.22,1960140.78,386722.0,56368.99,106748.37,12745.47,17499.72,353.007473266,918785158.6839999
MA,2013,2013-11-01,327333.84,72792.47,1289069.01,486474.0,60017.54,98331.49,10450.67,23803.86,403.613416328,960864897.0139999
MA,2013,2013-12-01,696568.01,85142.96,887217.55,441206.0,159000.17,100840.63,12548.72,24891.2,508.70825775699996,1231253056.2
MA,2014,2014-01-01,552831.38,92571.86,1009058.43,508677.0,657277.05,93192.64,39103.18,28854.89,504.692806346,1511015753.33
MA,2014,2014-02-01,636192.47,59539.73,1044359.72,459371.0,153615.95,83593.27,45221.66,22546.87,481.30372370199996,1210680484.68
MA,2014,2014-03-01,666559.6,64015.93,783961.93,502304.0,218982.95,103585.01,63823.59,24188.86,487.20138143800006,1189416973.93
MA,2014,2014-04-01,264947.1,95849.75,1541546.06,491227.0,41976.85,101451.35,74064.38,22004.26,381.106631396,1008625126.31
MA,2014,2014-05-01,11819.88,113464.89,1692644.11,413473.0,46790.0,103757.02,89312.1,17659.84,315.291798878,789180781.423
MA,2014,2014-06-01,33905.87,73651.16,1850533.61,482972.0,34765.08,95280.14,91773.69,11469.27,336.632828916,904522410.609
MA,2014,2014-07-01,107257.87,86331.93,2512238.89,506160.0,47390.45,104901.58,97462.5,12383.27,374.952504626,1307851883.91
MA,2014,2014-08-01,32456.54,63082.88,2265670.08,426297.0,48201.13,103009.31,109708.4,11013.08,360.49559945199996,1107828541.66
MA,2014,2014-09-01,46099.8,23395.09,1919641.02,486567.0,39806.14,102260.3,102362.86,13222.31,336.073332661,923121506.643
MA,2014,2014-10-01,35.34,56040.76,1883436.35,499872.0,37207.56,105933.46,88201.31,22504.32,336.374115743,910650696.0960001
MA,2014,2014-11-01,277689.23,68413.71,1086603.27,492016.0,47351.14,102544.45,67983.73,22454.21,390.70309122699996,851251393.4480001
MA,2014,2014-12-01,165093.94,105719.38,908021.21,500218.0,51441.28,99150.02,62466.44,16669.87,354.98909593800005,682317130.551
MA,2015,2015-01-01,581331.65,91176.46,901674.99,429392.0,123660.81,100457.84,64473.56,24590.52,469.705013144,1093935816.37
MA,2015,2015-02-01,549603.02,53767.93,861345.9,252653.0,621751.27,78349.18,74869.81,15595.79,557.9510848819999,1404813794.95
MA,2015,2015-03-01,365215.35,56399.34,1045133.75,505736.0,41574.76,81666.7,105809.01,20772.99,402.439916798,898556171.445
MA,2015,2015-04-01,28785.79,109074.54,1479042.82,302697.0,40701.21,98579.97,120260.53,20984.55,341.964730524,756669199.493
MA,2015,2015-05-01,4019.28,68246.08,2022342.89,107757.0,48079.7,101323.41,130323.24,15396.12,390.27178834800003,979626054.521
MA,2015,2015-06-01,36.82,102820.47,1975257.3,475870.0,34308.98,95142.92,130138.74,15531.61,336.825695042,956800358.7939999
MA,2015,2015-07-01,136035.01,74627.19,3108841.74,503035.0,36531.63,99199.38,144336.0,10513.67,377.89105328,1558934312.66
MA,2015,2015-08-01,29797.29,37028.6,3123157.53,442078.0,34024.43,105969.38,143433.7,10228.42,377.20098157,1485612247.86
MA,2015,2015-09-01,52518.51,22419.56,2242691.77,485608.0,60285.77,101294.07,126765.76,12653.01,364.001792836,1134397511.06
MA,2015,2015-10-01,136108.65,42137.83,1883812.69,497922.0,34572.7,104768.95,105374.13,25208.56,363.803060033,1034130067.97
MA,2015,2015-11-01,206388.05,66343.14,1129591.83,490691.0,52753.89,99516.93,85779.72,23340.2,365.572415956,792005684.52
MA,2015,2015-12-01,162824.9,103143.34,1234517.71,501367.0,42755.05,100602.38,81981.32,19850.7,347.82908476800003,785848349.982
MA,2016,2016-01-01,387667.2,115242.42,1315197.66,508090.0,52704.76,94189.11,88003.32,19958.69,387.90971589599997,1001215598.01
MA,2016,2016-02-01,284218.51,99183.24,1338718.63,402912.0,76267.1,84027.52,132512.43,22887.24,381.680135917,931576887.142
MA,2016,2016-03-01,125543.94,96877.99,1455281.32,498382.0,12872.12,80117.29,160224.91,22473.1,323.54530818,793115804.8939999
MA,2016,2016-04-01,122636.77,80914.64,1575850.23,489091.0,27223.3,88888.91,168015.68,19963.24,327.631182093,843292366.3239999
MA,2016,2016-05-01,26850.45,66575.8,2093036.14,495025.0,51233.09,98698.45,190223.13,18365.55,313.09006996700003,952137384.593
MA,2016,2016-06-01,119237.97,0.0,2379899.22,471322.0,39766.96,82375.01,208667.18,16937.81,351.722251345,1158450045.9
MA,2016,2016-07-01,147416.47,43482.44,2813379.98,501420.0,58502.39,91771.79,225964.95,14951.24,365.69864159400004,1425087108.83
MA,2016,2016-08-01,148976.39,45130.47,2836188.59,397177.0,46643.71,91967.41,209651.32,14340.81,376.180292942,1425751787.1
MA,2016,2016-09-01,100761.66,0.0,1888472.08,297304.0,76096.45,92169.6,192698.84,17658.44,382.49417963900004,1005464771.76
MA,2016,2016-10-01,62431.8,0.0,1247075.27,490224.0,96446.76,90665.15,150889.31,20819.18,335.451443661,714065917.6919999
MA,2016,2016-11-01,52245.44,43677.78,982010.41,488314.0,187193.23,83732.05,119099.1,21720.29,305.72564835099996,604722978.351
MA,2016,2016-12-01,314493.23,61678.15,1489850.23,375057.0,89576.9,98410.5,103362.31,26467.69,400.526401972,1024905411.91
MA,2017,2017-01-01,233497.82,81428.03,1787629.85,505324.0,48975.74,91714.86,110666.58,0.0,396.831259242,1135590387.27
MA,2017,2017-02-01,350222.0,69819.1,1668506.03,344134.0,56919.59,75695.73,132785.74,21082.18,439.577594386,1195283732.5
MA,2017,2017-03-01,448870.06,79462.94,1935877.31,496099.0,28991.39,83106.07,198295.78,24542.71,418.55017458699996,1381789667.09
MD,2001,2001-01-01,2744346.0,71864.0,54407.0,1293872.0,411414.57,26639.43,0.0,0.0,653.292307285,2990091171.25
MD,2001,2001-02-01,2478517.0,154196.0,60195.0,1168618.0,293387.43,27160.57,0.0,0.0,640.536857822,2661863282.06
MD,2001,2001-03-01,1781326.0,218473.0,143413.0,963457.0,460455.65,30003.35,0.0,0.0,646.029229577,2305138013.81
MD,2001,2001-04-01,1934737.0,290949.0,103009.0,623493.0,328892.4,28772.6,0.0,0.0,681.7376173580001,2237231342.07
MD,2001,2001-05-01,2179105.0,77272.0,114637.0,938578.0,290723.87,30979.13,0.0,0.0,681.972407783,2456049202.98
MD,2001,2001-06-01,2573919.0,97273.0,140965.0,1202772.0,374372.19,35765.81,0.0,0.0,653.1756235940001,2867816687.66
MD,2001,2001-07-01,2684457.0,45822.0,243266.0,1252634.0,308232.0,34437.0,0.0,0.0,676.824007257,3069750851.87
MD,2001,2001-08-01,2841139.0,21318.0,401275.0,1245846.0,560378.73,33783.27,0.0,0.0,699.822827203,3548933634.31
MD,2001,2001-09-01,2500417.0,34220.0,221798.0,1212574.0,172736.23,33954.77,0.0,0.0,668.920388764,2771263074.34
MD,2001,2001-10-01,2483695.0,34481.0,159120.0,1223040.0,208738.53,30335.47,0.0,0.0,645.174793817,2651508741.18
MD,2001,2001-11-01,2266180.0,27385.0,60523.0,1244048.0,151664.54,30201.46,0.0,0.0,603.493031625,2263519225.63
MD,2001,2001-12-01,1911571.0,110265.0,58206.0,1287335.0,148322.4,30982.6,0.0,0.0,564.724846001,1986020046.51
MD,2002,2002-01-01,2134725.0,67407.0,57991.0,1288202.0,156961.03,40912.97,0.0,0.0,635.691370901,2364337105.93
MD,2002,2002-02-01,1813176.0,163943.0,50462.0,862457.0,146437.25,67928.75,0.0,0.0,661.143753165,2038937748.58
MD,2002,2002-03-01,2339357.0,160027.0,59949.0,645092.0,264972.31,39731.69,0.0,0.0,750.3355792919999,2613764959.98
MD,2002,2002-04-01,2459919.0,200787.0,127717.0,619921.0,206123.06,39861.94,0.0,0.0,752.958955805,2733273431.99
MD,2002,2002-05-01,2117717.0,291151.0,94098.0,639467.0,176627.36,40077.64,0.0,0.0,742.2888990519999,2472611354.17
MD,2002,2002-06-01,2583982.0,186382.0,188401.0,829551.0,322929.82,43582.18,0.0,0.0,749.5670570310001,3090355404.43
MD,2002,2002-07-01,2870899.0,46043.0,399823.0,1146622.0,491831.36,48545.64,0.0,0.0,739.28756974,3672004660.66
MD,2002,2002-08-01,2835788.0,19586.0,639648.0,1242220.0,325367.48,44255.52,0.0,0.0,715.587893827,3630991352.3
MD,2002,2002-09-01,2618519.0,19680.0,284381.0,1211273.0,149975.85,44137.15,0.0,0.0,705.34031625,3028700177.2
MD,2002,2002-10-01,1891312.0,116632.0,119664.0,1271399.0,266263.87,37033.13,0.0,0.0,633.404336779,2327112882.68
MD,2002,2002-11-01,2341093.0,178384.0,87341.0,1079479.0,171030.84,34005.16,0.0,0.0,672.4327535909999,2600382077.07
MD,2002,2002-12-01,2705566.0,210967.0,104956.0,1292322.0,363457.94,41557.06,0.0,0.0,664.879270087,3120624776.72
MD,2003,2003-01-01,3123019.0,181864.0,111266.0,1292663.0,734235.14,45180.86,0.0,0.0,665.648695438,3634839362.55
MD,2003,2003-02-01,2692081.0,121306.0,88831.0,872233.0,552526.97,37091.03,0.0,0.0,706.8119445110001,3069911847.25
MD,2003,2003-03-01,2400378.0,301895.0,46321.0,647476.0,426744.43,49356.57,0.0,0.0,737.268353011,2832777756.33
MD,2003,2003-04-01,2306616.0,279408.0,77494.0,784844.0,389124.29,56096.71,0.0,0.0,664.881575492,2567658477.74
MD,2003,2003-05-01,1544370.0,203043.0,72114.0,1259096.0,115373.29,52072.71,0.0,0.0,509.79098095300003,1636975182.84
MD,2003,2003-06-01,2109000.0,282705.0,188912.0,1240051.0,265933.43,47465.57,0.0,0.0,597.100399686,2447939333.45
MD,2003,2003-07-01,2880928.0,128171.0,190083.0,1270234.0,420809.4,57347.6,0.0,0.0,668.243692732,3281800506.53
MD,2003,2003-08-01,2863785.0,184110.0,164272.0,1258254.0,574728.86,56081.14,0.0,0.0,670.611733595,3398317489.38
MD,2003,2003-09-01,2527340.0,208497.0,71487.0,1226338.0,185198.39,50300.61,0.0,0.0,626.582627061,2655433607.71
MD,2003,2003-10-01,2154679.0,195673.0,59559.0,1293673.0,98856.46,48004.54,0.0,0.0,586.5552283119999,2240241211.3
MD,2003,2003-11-01,2439068.0,256316.0,61540.0,1245064.0,158179.66,50850.34,0.0,0.0,608.23073451,2542275926.77
MD,2003,2003-12-01,2897821.0,303996.0,63764.0,1300787.0,254050.76,46204.24,0.0,0.0,617.869160923,2989865014.2
MD,2004,2004-01-01,2939663.25,203982.49,83278.67,1245680.0,637248.83,49881.36,0.0,0.0,656.387260483,3363777770.76
MD,2004,2004-02-01,2738062.97,124249.14,81502.86,1218948.0,259583.17,42947.47,0.0,0.0,638.5722512909999,2833732200.63
MD,2004,2004-03-01,2545600.59,298806.47,50184.48,1261451.0,320128.13,50133.56,0.0,0.0,595.731273793,2676092545.03
MD,2004,2004-04-01,2038763.96,301018.02,79349.06,816454.0,385488.84,49349.31,0.0,0.0,632.923487333,2302505708.87
MD,2004,2004-05-01,2041026.22,270737.43,182175.01,1104627.0,596351.62,51210.05,0.0,0.0,613.653628516,2583398883.72
MD,2004,2004-06-01,2487697.92,134997.76,147182.74,1250809.0,372003.81,51321.04,0.0,0.0,623.6204029219999,2748601606.4
MD,2004,2004-07-01,2706521.6,131931.79,127393.68,1278968.0,306517.57,57894.52,0.0,0.0,679.860658624,3106405887.34
MD,2004,2004-08-01,2612893.08,205122.73,121158.7,1272708.0,545724.83,53551.12,0.0,0.0,643.1149364969999,3071474639.04
MD,2004,2004-09-01,2543858.1,199773.25,112026.25,1231056.0,169783.76,50328.46,0.0,0.0,613.30854278,2620125710.8
MD,2004,2004-10-01,2069608.82,196116.39,54992.55,1301634.0,69670.24,46753.36,0.0,0.0,551.2677836519999,2044800781.74
MD,2004,2004-11-01,1952581.11,149576.55,67644.51,1274705.0,72979.12,39567.18,0.0,0.0,554.450198389,1958558543.58
MD,2004,2004-12-01,2519180.43,291208.96,76412.48,1323220.0,261542.28,46270.16,0.0,0.0,578.095005355,2594121224.12
MD,2005,2005-01-01,2655933.85,262235.58,81566.72,1322990.0,509864.28,48926.97,0.0,0.0,609.666932295,2956406325.73
MD,2005,2005-02-01,2375640.54,203837.08,67514.15,1047379.0,149968.96,41361.58,0.0,0.0,616.286438966,2379401447.68
MD,2005,2005-03-01,2423204.99,211997.31,73995.63,949726.0,184587.02,48363.28,0.0,0.0,638.187319549,2463398726.55
MD,2005,2005-04-01,1823629.38,240951.15,68009.41,1267648.0,61164.59,51140.91,0.0,0.0,512.887554668,1784527504.67
MD,2005,2005-05-01,1700680.21,97640.09,73847.45,1307731.0,77447.92,49384.57,0.0,0.0,513.607117606,1681964389.43
MD,2005,2005-06-01,2650265.11,58891.96,252243.71,1240130.0,556103.4,54772.05,0.0,0.0,660.87512957,3154920442.35
MD,2005,2005-07-01,2970770.95,61027.53,272852.37,1254931.0,652476.14,55231.24,0.0,0.0,686.650162894,3589039417.93
MD,2005,2005-08-01,2987039.87,24660.23,424122.45,1252361.0,573954.36,58848.77,0.0,0.0,691.601813716,3652486537.27
MD,2005,2005-09-01,2619022.14,29105.16,200204.79,1218377.0,458815.33,53396.73,0.0,0.0,679.252274917,3085702343.88
MD,2005,2005-10-01,2414293.49,136810.83,183157.28,1283417.0,378050.65,54313.22,0.0,0.0,613.766646783,2708402250.65
MD,2005,2005-11-01,2213709.87,169655.23,88893.77,1249369.0,210787.2,55147.17,0.0,0.0,594.70306941,2349680206.61
MD,2005,2005-12-01,2468601.87,206826.86,100578.72,1309162.0,628376.35,52478.61,0.0,0.0,614.74239336,2908632105.9
MD,2006,2006-01-01,2651808.23,328866.61,68625.01,1296648.0,138749.25,54868.76,0.0,0.0,591.716346726,2686135326.4
MD,2006,2006-02-01,2630814.02,219218.81,69508.96,992845.0,100021.75,45075.56,0.0,0.0,640.908084656,2600474363.05
MD,2006,2006-03-01,2660153.64,137329.39,76212.45,648193.0,67997.82,53992.34,0.0,0.0,708.566107539,2581928904.29
MD,2006,2006-04-01,1984368.39,149476.5,64357.37,1014558.0,68520.31,51211.98,0.0,0.0,606.1883650330001,2020118210.37
MD,2006,2006-05-01,1819317.61,128969.46,97549.27,1303841.0,90333.23,52241.52,0.0,0.0,553.962316909,1934576059.01
MD,2006,2006-06-01,2453600.4,156440.49,196227.35,1246405.0,103911.41,53642.52,0.0,0.0,618.236684944,2602916888.44
MD,2006,2006-07-01,2953018.41,179641.38,474899.67,1264266.0,157488.81,57564.67,0.0,0.0,627.470127082,3191864574.93
MD,2006,2006-08-01,2946883.39,73318.16,420900.27,1258643.0,199182.6,57119.07,0.0,0.0,646.671470309,3204933870.61
MD,2006,2006-09-01,2309013.28,150678.55,79235.87,1233168.0,71942.55,49650.99,0.0,0.0,591.164983279,2301812734.46
MD,2006,2006-10-01,2482181.29,156905.86,73481.04,1287865.0,64103.67,51072.25,0.0,0.0,570.5114501830001,2348002121.73
MD,2006,2006-11-01,2092769.16,262690.01,68010.51,1153244.0,67075.74,49810.97,0.0,0.0,546.19649249,2017431577.68
MD,2006,2006-12-01,2424094.41,160739.79,81198.5,1130735.0,88477.27,49910.15,0.0,0.0,598.532201837,2355317058.54
MD,2007,2007-01-01,2765737.25,267802.24,79072.11,1297997.0,115523.4,52899.55,0.0,0.0,583.224294575,2670602445.58
MD,2007,2007-02-01,2727839.61,75041.12,131720.45,1086076.0,412356.14,42484.46,0.0,0.0,647.10063301,2896110388.49
MD,2007,2007-03-01,2440016.21,302432.39,73406.87,661313.0,146636.25,45336.91,0.0,0.0,664.760897405,2439101882.66
MD,2007,2007-04-01,1876534.42,285551.23,76909.24,1182021.0,94245.5,51763.56,0.0,0.0,537.838963906,1918485003.34
MD,2007,2007-05-01,2181604.35,150632.74,109836.92,1303229.0,78495.85,54377.1,0.0,0.0,576.938167593,2237467731.97
MD,2007,2007-06-01,2602297.04,55493.61,186035.47,1241232.0,151328.85,57517.62,0.0,0.0,646.971844929,2778035374.54
MD,2007,2007-07-01,2803738.81,33116.51,312349.34,1266519.0,107026.71,58759.87,0.0,0.0,639.749387502,2931018369.87
MD,2007,2007-08-01,2825870.08,49321.45,592829.6,1251396.0,191411.12,53771.45,0.0,0.0,655.6370658669999,3254975580.51
MD,2007,2007-09-01,2315063.76,25839.3,303174.25,1223218.0,107234.9,48805.72,0.0,0.0,627.097606974,2523024333.76
MD,2007,2007-10-01,2189850.9,46266.81,207273.94,1264543.0,77797.0,52249.81,0.0,0.0,605.3113308630001,2323173665.38
MD,2007,2007-11-01,2332725.85,122360.27,75180.98,1262781.0,64178.74,43963.74,0.0,0.0,587.3223545769999,2291256437.1
MD,2007,2007-12-01,2637907.86,238358.8,93137.67,1312867.0,102706.28,41531.94,0.0,0.0,583.339229375,2582156669.72
MD,2008,2008-01-01,2741910.97,294843.38,92465.56,1315326.0,122734.41,48751.65,0.0,0.0,589.520434265,2721245171.54
MD,2008,2008-02-01,2596881.76,295005.81,76645.2,1069745.0,108251.95,37694.75,0.0,0.0,614.143889491,2569715890.51
MD,2008,2008-03-01,2453210.67,321423.47,85726.3,976840.0,73648.26,51126.21,0.0,0.0,611.4247520609999,2422449527.02
MD,2008,2008-04-01,1642761.82,254410.93,60785.05,1262420.0,63887.91,54515.83,0.0,0.0,517.487120121,1727776443.85
MD,2008,2008-05-01,1453892.69,227792.56,74948.95,1292113.0,92975.03,47047.51,0.0,0.0,530.590474366,1691930848.99
MD,2008,2008-06-01,2583675.87,71060.96,300172.8,1231842.0,131289.83,59644.68,0.0,0.0,640.811428074,2805271307.03
MD,2008,2008-07-01,2883161.14,58670.5,419157.75,1242086.0,122528.19,56394.71,0.0,0.0,657.490512367,3144118505.83
MD,2008,2008-08-01,2506897.43,41228.06,132963.54,1235296.0,84624.33,58586.5,0.0,0.0,650.451073808,2640568486.36
MD,2008,2008-09-01,2233110.87,40253.46,234713.63,1213153.0,79554.4,53541.4,0.0,0.0,611.589387947,2357265344.1
MD,2008,2008-10-01,1655283.25,41334.62,103525.68,1273123.0,53606.6,48333.97,0.0,0.0,538.645567283,1710311240.39
MD,2008,2008-11-01,1898909.12,69582.5,204712.13,1261192.0,34814.36,47522.32,0.0,0.0,546.171043922,1920737422.49
MD,2008,2008-12-01,2568543.13,258471.76,62330.9,1305559.0,61393.05,49325.85,0.0,0.0,566.135059891,2437564525.61
MD,2009,2009-01-01,2860838.54,152403.56,140888.18,1303777.0,151003.42,46555.52,0.0,0.0,602.289027092,2803936220.3
MD,2009,2009-02-01,2205627.12,154721.26,99121.87,1045223.0,44620.5,33057.52,0.0,0.0,594.721103411,2130511794.52
MD,2009,2009-03-01,2059794.49,209851.31,146443.2,940839.0,117190.47,45649.07,0.0,0.0,617.062641708,2171917056.43
MD,2009,2009-04-01,1973177.24,200621.99,77884.22,1260328.0,49779.61,50171.43,0.0,0.0,549.396443377,1984399345.62
MD,2009,2009-05-01,1887832.37,179505.75,54428.46,1291934.0,54904.77,42619.94,0.0,0.0,546.570702984,1919132875.09
MD,2009,2009-06-01,2067863.25,161430.54,141396.44,1226644.0,67798.43,53417.81,0.0,0.0,574.091270011,2134787361.92
MD,2009,2009-07-01,2249551.57,95962.41,219796.74,1158547.0,65756.96,48248.94,0.0,0.0,613.205041279,2353397319.52
MD,2009,2009-08-01,2345294.19,152403.56,443780.25,1245982.0,63898.14,56241.09,0.0,0.0,603.803559116,2600943746.32
MD,2009,2009-09-01,1330368.54,64612.28,186495.88,1225916.0,54554.67,45024.5,0.0,0.0,500.040118616,1453602558.69
MD,2009,2009-10-01,1334772.07,141188.37,91142.05,1282637.0,63560.46,47978.66,0.0,0.0,473.144520944,1401112749.31
MD,2009,2009-11-01,1213022.49,146224.38,57747.82,1259342.0,56874.42,38128.36,0.0,0.0,473.74708492599996,1312913995.25
MD,2009,2009-12-01,2634203.62,229843.6,108719.76,1308950.0,65032.17,43686.82,0.0,0.0,587.622444182,2579918715.72
MD,2010,2010-01-01,2462985.2,191322.6,80987.18,1312339.0,72341.75,44956.19,0.0,0.0,615.840162,2564932348.33
MD,2010,2010-02-01,2220677.43,133014.98,61199.34,743084.0,60075.98,32571.87,0.0,0.0,701.686322499,2280918119.71
MD,2010,2010-03-01,1840956.78,271815.43,66556.92,806878.0,68448.22,45067.26,0.0,0.0,674.24981116,2089987384.44
MD,2010,2010-04-01,1194959.5,189883.58,116818.81,1257938.0,67051.08,53455.08,0.0,0.0,510.66891422099997,1470780629.39
MD,2010,2010-05-01,1712039.13,154351.98,190218.35,1140982.0,75213.3,49509.79,0.0,0.0,610.144934548,2027093393.66
MD,2010,2010-06-01,2269150.42,77694.85,456845.82,1208350.0,84585.73,54984.91,0.0,0.0,656.880742553,2727113796.0
MD,2010,2010-07-01,2595668.48,44001.54,803873.28,1228584.0,112263.26,53408.27,0.0,0.0,656.921982324,3178056397.49
MD,2010,2010-08-01,2396018.26,42474.36,513125.13,1234815.0,69520.95,55128.35,0.0,0.0,649.587772342,2800426185.24
MD,2010,2010-09-01,1858486.61,31904.67,366242.22,1214634.0,55572.09,50263.64,0.0,0.0,613.322613488,2193918301.74
MD,2010,2010-10-01,1314451.07,175744.72,54389.25,1280334.0,39786.82,48863.07,0.0,0.0,493.45177954699994,1437705773.34
MD,2010,2010-11-01,1331990.26,141033.96,45860.66,1256430.0,30662.46,49929.23,0.0,0.0,523.708537194,1495662652.14
MD,2010,2010-12-01,2470822.2,214153.34,140861.56,1309580.0,71549.01,33953.42,80.35,1494.0,605.476083245,2568728577.65
