year,month,state,final co2 (kg),generation (mwh),index (g/kwh),datetime,quarter
2006,2,SC,3273687157.09,8242487.34,397.172239647,2006-02-01,1
2006,3,SC,3194243950.59,8260894.67,386.670461033,2006-03-01,1
2006,4,SC,2907716654.74,7208562.01,403.369860827,2006-04-01,2
2006,5,SC,3356978182.99,7539273.62,445.26546617,2006-05-01,2
2006,6,SC,3658593241.59,8523742.64,429.223804157,2006-06-01,2
2006,7,SC,4281620635.1,10093661.37,424.189050746,2006-07-01,3
2006,8,SC,4389152733.87,10155560.38,432.192077014,2006-08-01,3
2006,9,SC,3252818414.7,8324184.51,390.767216992,2006-09-01,3
2006,10,SC,3309362144.48,7740510.13,427.537990248,2006-10-01,4
2006,11,SC,3419587411.28,7085376.88,482.626043639,2006-11-01,4
2006,12,SC,3234789338.55,7411061.87,436.481221624,2006-12-01,4
2007,1,SC,3282159672.4,8710969.55,376.784656812,2007-01-01,1
2007,2,SC,3270521587.7,8179582.55,399.839670021,2007-02-01,1
2007,3,SC,3090846168.8,8548028.85,361.585837277,2007-03-01,1
2007,4,SC,3117263882.44,7992344.94,390.031199335,2007-04-01,2
2007,5,SC,3302514848.65,7824726.68,422.061368238,2007-05-01,2
2007,6,SC,3878990463.54,9332421.71,415.646718941,2007-06-01,2
2007,7,SC,4155107112.82,9784957.08,424.642344249,2007-07-01,3
2007,8,SC,4617105206.85,10664381.15,432.946379345,2007-08-01,3
2007,9,SC,3657086494.23,8606844.62,424.904440094,2007-09-01,3
2007,10,SC,3280201718.64,7707929.22,425.561992724,2007-10-01,4
2007,11,SC,3344931465.3,7438574.65,449.673710715,2007-11-01,4
2007,12,SC,3635210776.4,8611380.67,422.140295001,2007-12-01,4
2008,1,SC,4068160591.64,9608438.81,423.394546407,2008-01-01,1
2008,2,SC,3427191596.74,8513112.88,402.577957681,2008-02-01,1
2008,3,SC,3247922581.45,8466552.02,383.618097873,2008-03-01,1
2008,4,SC,2914738174.57,7553422.68,385.883102012,2008-04-01,2
2008,5,SC,3609300521.09,6839208.28,527.736599519,2008-05-01,2
2008,6,SC,4101613422.94,8968301.85,457.34560361,2008-06-01,2
2008,7,SC,4280507968.5,9828157.41,435.535145595,2008-07-01,3
2008,8,SC,4206704233.03,9713601.6,433.073581382,2008-08-01,3
2008,9,SC,3302903297.29,8363062.02,394.939471858,2008-09-01,3
2008,10,SC,2685455129.81,7510789.92,357.546297848,2008-10-01,4
2008,11,SC,2984772369.53,7349234.8,406.133760964,2008-11-01,4
2008,12,SC,2990152862.02,8264122.55,361.823393098,2008-12-01,4
2009,1,SC,3462145079.25,9182284.24,377.046167246,2009-01-01,1
2009,2,SC,2963568780.74,8006129.42,370.162487423,2009-02-01,1
2009,3,SC,2666908435.68,7780396.51,342.772817845,2009-03-01,1
2009,4,SC,2380791589.3,7169368.42,332.07828777,2009-04-01,2
2009,5,SC,2758858895.3,7936310.64,347.62486254,2009-05-01,2
2009,6,SC,3595054117.94,9221383.13,389.860617139,2009-06-01,2
2009,7,SC,3687843611.44,9474491.99,389.23919249,2009-07-01,3
2009,8,SC,3776410938.75,9595259.95,393.570466921,2009-08-01,3
2009,9,SC,2830918046.07,8477803.8,333.921156098,2009-09-01,3
2009,10,SC,2901229568.61,7652211.37,379.13609914,2009-10-01,4
2009,11,SC,2971085490.86,6757215.69,439.690787917,2009-11-01,4
2009,12,SC,3600922072.67,8872631.32,405.846016001,2009-12-01,4
2010,1,SC,4007268868.57,10019203.47,399.958827123,2010-01-01,1
2010,2,SC,3457204694.6,8763245.96,394.511886392,2010-02-01,1
2010,3,SC,2887983568.04,8516654.95,339.098341426,2010-03-01,1
2010,4,SC,2558453494.48,7122614.38,359.201461427,2010-04-01,2
2010,5,SC,3248497054.03,7723818.73,420.581731341,2010-05-01,2
2010,6,SC,4187125200.8,9297274.27,450.360512038,2010-06-01,2
2010,7,SC,4537624990.49,10002073.02,453.668452672,2010-07-01,3
2010,8,SC,4411461626.6,10199120.77,432.533521868,2010-08-01,3
2010,9,SC,3397555345.9,8484927.27,400.422447688,2010-09-01,3
2010,10,SC,2422034803.93,6915110.52,350.252508173,2010-10-01,4
2010,11,SC,2567879463.29,7274877.01,352.97908951,2010-11-01,4
2010,12,SC,3826261109.09,9834212.43,389.076515921,2010-12-01,4
2011,1,SC,3873576149.09,9571639.27,404.693077102,2011-01-01,1
2011,2,SC,2785969205.37,8045125.92,346.292803005,2011-02-01,1
2011,3,SC,2610345336.26,8523891.26,306.238695055,2011-03-01,1
2011,4,SC,2806240524.48,7437983.58,377.285119589,2011-04-01,2
2011,5,SC,3743905813.16,7392628.44,506.437709341,2011-05-01,2
2011,6,SC,4106741851.26,9353397.23,439.064197775,2011-06-01,2
2011,7,SC,4389634895.7,10236966.04,428.802330548,2011-07-01,3
2011,8,SC,4150271234.83,10024887.21,413.99680095,2011-08-01,3
2011,9,SC,3062539873.56,8702883.1,351.899461175,2011-09-01,3
2011,10,SC,2201136937.02,7808802.49,281.878935963,2011-10-01,4
2011,11,SC,2234556837.48,7522449.02,297.051775498,2011-11-01,4
2011,12,SC,2512835446.56,8351913.67,300.869422967,2011-12-01,4
2012,1,SC,2685902788.1,8489994.98,316.360939486,2012-01-01,1
2012,2,SC,2466207143.26,7598161.32,324.579465926,2012-02-01,1
2012,3,SC,2657285835.53,7359802.6,361.053954835,2012-03-01,1
2012,4,SC,2650927639.33,6924646.21,382.824993356,2012-04-01,2
2012,5,SC,2976339882.29,8291606.79,358.95815584,2012-05-01,2
2012,6,SC,2928146447.13,8476538.84,345.441282392,2012-06-01,2
2012,7,SC,3933352928.45,9813801.08,400.798110374,2012-07-01,3
2012,8,SC,3297224827.45,9095987.35,362.492239773,2012-08-01,3
2012,9,SC,2653450589.2,8358845.91,317.442218431,2012-09-01,3
2012,10,SC,2370435672.92,7801422.36,303.846601752,2012-10-01,4
2012,11,SC,2633869915.33,7096607.15,371.144951335,2012-11-01,4
2012,12,SC,2520676549.25,7448267.32,338.424554457,2012-12-01,4
2013,1,SC,2339658001.6,8311870.15,281.483945175,2013-01-01,1
2013,2,SC,2162378528.0,7678243.12,281.624128619,2013-02-01,1
2013,3,SC,2468377450.91,8291034.26,297.716469804,2013-03-01,1
2013,4,SC,1931376753.68,7592434.53,254.381746204,2013-04-01,2
2013,5,SC,2093896566.47,8025544.25,260.903996196,2013-05-01,2
2013,6,SC,2612729066.36,8513926.93,306.877083611,2013-06-01,2
2013,7,SC,2785668012.67,9279821.45,300.185518404,2013-07-01,3
2013,8,SC,2682352551.17,8968850.53,299.074284068,2013-08-01,3
2013,9,SC,2414570156.56,7343544.22,328.801745346,2013-09-01,3
2013,10,SC,2144760610.13,6280828.45,341.477342871,2013-10-01,4
2013,11,SC,2369429430.25,6893785.02,343.705152304,2013-11-01,4
2013,12,SC,2227184051.17,8070011.11,275.982773853,2013-12-01,4
2014,1,SC,3136249083.09,9592784.36,326.938349221,2014-01-01,1
2014,2,SC,2513927626.52,7852755.19,320.133197292,2014-02-01,1
2014,3,SC,2378035767.61,8048648.19,295.457785143,2014-03-01,1
2014,4,SC,2383022041.13,7305825.01,326.181100405,2014-04-01,2
2014,5,SC,3062317530.21,7379569.34,414.972390545,2014-05-01,2
2014,6,SC,3113229137.45,8075823.96,385.499876281,2014-06-01,2
2014,7,SC,3378349093.24,9031910.85,374.045885677,2014-07-01,3
2014,8,SC,3023186044.91,8458229.2,357.425410617,2014-08-01,3
2014,9,SC,2568813223.26,8219258.77,312.535873993,2014-09-01,3
2014,10,SC,2068615173.78,7678477.09,269.404355778,2014-10-01,4
2014,11,SC,2378391798.54,7458275.71,318.892984252,2014-11-01,4
2014,12,SC,2336375631.92,8069658.93,289.525945543,2014-12-01,4
2015,1,SC,2720186430.35,8711181.15,312.263788746,2015-01-01,1
2015,2,SC,2893945988.86,8303308.65,348.52925633,2015-02-01,1
2015,3,SC,2061058413.26,7256836.73,284.016092679,2015-03-01,1
2015,4,SC,1694118859.26,7412273.62,228.555898785,2015-04-01,2
2015,5,SC,2389746802.07,7916921.87,301.853023348,2015-05-01,2
2015,6,SC,3113801117.65,8606610.59,361.791797722,2015-06-01,2
2015,7,SC,3305506994.31,9430430.66,350.514956685,2015-07-01,3
2015,8,SC,2962985619.47,8976452.51,330.08425279,2015-08-01,3
2015,9,SC,2414111574.88,8217371.14,293.781494562,2015-09-01,3
2015,10,SC,2023019027.42,7215997.37,280.351962963,2015-10-01,4
2015,11,SC,2074484976.77,6970575.23,297.60599496,2015-11-01,4
2015,12,SC,1756005696.46,7532842.12,233.113301525,2015-12-01,4
2016,1,SC,2290907223.23,8798052.87,260.387980963,2016-01-01,1
2016,2,SC,2133537414.2,7955384.11,268.187856765,2016-02-01,1
2016,3,SC,2036463029.13,7576040.4,268.803084673,2016-03-01,1
2016,4,SC,1823361939.32,7257889.62,251.224809799,2016-04-01,2
2016,5,SC,1991921381.92,7689743.4,259.036131417,2016-05-01,2
2016,6,SC,2749279010.69,8613969.27,319.165175138,2016-06-01,2
2016,7,SC,3442925375.6,9600422.04,358.622294026,2016-07-01,3
2016,8,SC,3140920595.44,9157632.55,342.9839075,2016-08-01,3
2016,9,SC,2351472039.1,7574045.82,310.464459153,2016-09-01,3
2016,10,SC,1634724648.84,7297250.01,224.019273918,2016-10-01,4
2016,11,SC,1875148856.21,7311380.86,256.469864191,2016-11-01,4
2016,12,SC,2181972040.02,8149253.23,267.75116424,2016-12-01,4
2017,1,SC,2140621169.24,8227375.52,260.18274771,2017-01-01,1
2017,2,SC,1558088469.57,6905468.79,225.631092827,2017-02-01,1
2017,3,SC,1741625830.48,7232977.78,240.789600557,2017-03-01,1
2017,4,SC,2099649553.48,7484710.77,280.525142253,2017-04-01,2
2017,5,SC,2275645701.2,7297274.1,311.848735572,2017-05-01,2
2017,6,SC,2253651942.83,8273309.95,272.400279507,2017-06-01,2
2001,1,SD,383737506.564,628372.0,610.685241487,2001-01-01,1
2001,2,SD,377550699.381,571928.0,660.136764385,2001-02-01,1
2001,3,SD,400461424.316,601320.0,665.970571935,2001-03-01,1
2001,4,SD,393340344.249,446861.0,880.229745376,2001-04-01,2
2001,5,SD,300980902.952,401979.0,748.747827503,2001-05-01,2
2001,6,SD,351470177.758,596945.0,588.781508778,2001-06-01,2
2001,7,SD,363383491.948,712901.0,509.725041693,2001-07-01,3
2001,8,SD,363566069.009,826653.0,439.804935093,2001-08-01,3
2001,9,SD,338921019.884,775904.0,436.807929697,2001-09-01,3
2001,10,SD,253236485.739,597576.0,423.772851887,2001-10-01,4
2001,11,SD,297430777.744,648148.0,458.893304838,2001-11-01,4
2001,12,SD,371055463.03,592156.0,626.617754493,2001-12-01,4
2002,1,SD,359803820.69,558978.0,643.681541474,2002-01-01,1
2002,2,SD,307821891.612,490420.0,627.669939261,2002-02-01,1
2002,3,SD,372447991.71,647411.0,575.288327987,2002-03-01,1
2002,4,SD,322151562.271,670187.0,480.689064799,2002-04-01,2
2002,5,SD,267040913.663,576244.0,463.416389,2002-05-01,2
2002,6,SD,319415906.484,826208.0,386.604712717,2002-06-01,2
2002,7,SD,360495218.161,837538.0,430.422521917,2002-07-01,3
2002,8,SD,318372863.479,815272.0,390.511220155,2002-08-01,3
2002,9,SD,181095090.092,623485.0,290.45621,2002-09-01,3
2002,10,SD,81862673.6206,434674.0,188.33119446,2002-10-01,4
2002,11,SD,348074752.118,691176.0,503.597856577,2002-11-01,4
2002,12,SD,370717362.172,550365.0,673.584552383,2002-12-01,4
2003,1,SD,377619167.785,597557.0,631.938321842,2003-01-01,1
2003,2,SD,314608095.917,505073.0,622.896286114,2003-02-01,1
2003,3,SD,339983547.995,630931.0,538.860109893,2003-03-01,1
2003,4,SD,303729449.932,675989.0,449.311231295,2003-04-01,2
2003,5,SD,325738009.848,675770.0,482.02496389,2003-05-01,2
2003,6,SD,252154853.379,676615.0,372.671095644,2003-06-01,2
2003,7,SD,378866846.693,816467.0,464.032038885,2003-07-01,3
2003,8,SD,388739697.905,817112.0,475.748364857,2003-08-01,3
2003,9,SD,348485274.105,801981.0,434.530586267,2003-09-01,3
2003,10,SD,367738245.554,716938.0,512.92893605,2003-10-01,4
2003,11,SD,368438648.871,615618.0,598.485828665,2003-11-01,4
2003,12,SD,196330195.766,413786.0,474.472784885,2003-12-01,4
2004,1,SD,416606794.694,628479.0,662.881010652,2004-01-01,1
2004,2,SD,369573716.984,584054.59,632.772558099,2004-02-01,1
2004,3,SD,406546229.13,599283.05,678.387665277,2004-03-01,1
2004,4,SD,350617674.151,655537.22,534.855479528,2004-04-01,2
2004,5,SD,376570982.726,827204.62,455.233171602,2004-05-01,2
2004,6,SD,248598207.173,674394.86,368.624113139,2004-06-01,2
2004,7,SD,318974355.579,751610.89,424.387618412,2004-07-01,3
2004,8,SD,331576578.188,732188.27,452.856992899,2004-08-01,3
2004,9,SD,330473277.096,598728.72,551.958284372,2004-09-01,3
2004,10,SD,263780588.959,403999.99,652.922266061,2004-10-01,4
2004,11,SD,354748613.585,467881.41,758.201984526,2004-11-01,4
2004,12,SD,379648902.268,586851.4,646.925102791,2004-12-01,4
2005,1,SD,376424838.141,609194.29,617.906051189,2005-01-01,1
2005,2,SD,336256180.335,449564.42,747.959948287,2005-02-01,1
2005,3,SD,363843915.374,657943.48,553.001779687,2005-03-01,1
2005,4,SD,172190409.023,438743.26,392.462801646,2005-04-01,2
2005,5,SD,40418510.2129,332297.92,121.633353025,2005-05-01,2
2005,6,SD,321995176.492,601862.31,534.998073715,2005-06-01,2
2005,7,SD,355541389.572,708572.88,501.771094558,2005-07-01,3
2005,8,SD,331839053.208,729082.96,455.145808384,2005-08-01,3
2005,9,SD,281433814.419,577574.35,487.26854719,2005-09-01,3
2005,10,SD,322487020.205,464659.69,694.028397869,2005-10-01,4
2005,11,SD,277665924.088,407147.74,681.978301263,2005-11-01,4
2005,12,SD,310097754.086,544125.69,569.900961827,2005-12-01,4
2006,1,SD,339729137.85,528077.72,643.331700965,2006-01-01,1
2006,2,SD,306511382.722,495421.01,618.688704223,2006-02-01,1
2006,3,SD,299296483.942,576143.2,519.482802092,2006-03-01,1
2006,4,SD,207142909.39,404059.25,512.654788599,2006-04-01,2
2006,5,SD,324583019.175,604681.14,536.783765366,2006-05-01,2
2006,6,SD,227924499.195,616905.82,369.464011856,2006-06-01,2
2006,7,SD,402722714.093,884717.86,455.19903271,2006-07-01,3
2006,8,SD,377950854.981,893908.13,422.807268775,2006-08-01,3
2006,9,SD,307049284.162,609410.7,503.846230731,2006-09-01,3
2006,10,SD,354415038.231,491561.99,720.997647176,2006-10-01,4
2006,11,SD,311330089.546,456493.28,682.003663988,2006-11-01,4
2006,12,SD,360818959.192,570862.88,632.058891606,2006-12-01,4
2007,1,SD,329321905.979,580171.52,567.628528161,2007-01-01,1
2007,2,SD,343817119.099,591657.36,581.108496814,2007-02-01,1
2007,3,SD,258032615.579,383955.06,672.03858592,2007-03-01,1
2007,4,SD,200999533.025,415587.77,483.65122252,2007-04-01,2
2007,5,SD,262898493.441,375302.84,700.496946522,2007-05-01,2
2007,6,SD,309905404.989,591962.17,523.522313916,2007-06-01,2
2007,7,SD,363848590.451,773818.21,470.199054183,2007-07-01,3
2007,8,SD,358905759.278,798965.71,449.2129697,2007-08-01,3
2007,9,SD,320536381.107,577276.22,555.256513263,2007-09-01,3
2007,10,SD,268659488.047,502737.04,534.393662434,2007-10-01,4
2007,11,SD,41738682.9047,191644.77,217.791922549,2007-11-01,4
2007,12,SD,94336955.6431,353525.83,266.846005688,2007-12-01,4
2008,1,SD,391811169.354,628952.55,622.958233263,2008-01-01,1
2008,2,SD,365265336.821,611653.74,597.176658842,2008-02-01,1
2008,3,SD,382956434.557,533347.79,718.02385186,2008-03-01,1
2008,4,SD,314802279.635,592705.72,531.127453325,2008-04-01,2
2008,5,SD,227735368.575,446807.36,509.694756539,2008-05-01,2
2008,6,SD,311172573.78,431829.6,720.591116913,2008-06-01,2
2008,7,SD,366668013.843,683260.79,536.644308014,2008-07-01,3
2008,8,SD,345125103.431,814667.96,423.638979777,2008-08-01,3
2008,9,SD,289273625.826,583785.51,495.513541996,2008-09-01,3
2008,10,SD,326133434.172,629496.84,518.085895669,2008-10-01,4
2008,11,SD,320869883.69,437306.26,733.741803032,2008-11-01,4
2008,12,SD,381535765.33,688857.45,553.8675169,2008-12-01,4
2009,1,SD,353487886.12,639165.96,553.045544102,2009-01-01,1
2009,2,SD,310320260.808,497751.39,623.444287735,2009-02-01,1
2009,3,SD,296365982.827,557486.56,531.610991353,2009-03-01,1
2009,4,SD,283826765.964,587018.91,483.505320065,2009-04-01,2
2009,5,SD,255099995.391,598149.71,426.481850825,2009-05-01,2
2009,6,SD,226558110.179,728172.8,311.132344107,2009-06-01,2
2009,7,SD,288458997.058,835017.23,345.452748391,2009-07-01,3
2009,8,SD,289786413.513,894974.65,323.792873366,2009-08-01,3
2009,9,SD,196893885.442,849922.48,231.660992708,2009-09-01,3
2009,10,SD,300394331.208,770244.12,389.998863228,2009-10-01,4
2009,11,SD,264590886.703,503497.07,525.506308711,2009-11-01,4
2009,12,SD,356477359.415,735130.14,484.917350028,2009-12-01,4
2010,1,SD,376141214.268,738113.11,509.598338212,2010-01-01,1
2010,2,SD,341482690.234,606040.38,563.465243411,2010-02-01,1
2010,3,SD,341852924.93,573670.13,595.905045518,2010-03-01,1
2010,4,SD,280007298.083,601168.83,465.771483998,2010-04-01,2
2010,5,SD,170191347.649,708006.65,240.381001576,2010-05-01,2
2010,6,SD,292164443.509,761202.3,383.819706678,2010-06-01,2
2010,7,SD,350865382.25,989695.85,354.518392948,2010-07-01,3
2010,8,SD,333115531.807,1134314.5,293.671227695,2010-08-01,3
2010,9,SD,246449932.849,1060870.9,232.309070641,2010-09-01,3
2010,10,SD,265887809.902,1025320.67,259.321612917,2010-10-01,4
2010,11,SD,282176823.568,990657.28,284.837985108,2010-11-01,4
2010,12,SD,329571723.406,860575.53,382.966644898,2010-12-01,4
2011,1,SD,365762252.566,886047.23,412.802207582,2011-01-01,1
2011,2,SD,287102356.427,808406.08,355.146211205,2011-02-01,1
2011,3,SD,327758677.214,822482.31,398.49936373,2011-03-01,1
2011,4,SD,270216011.509,999173.8,270.439448582,2011-04-01,2
2011,5,SD,263787930.849,1167612.83,225.92071967,2011-05-01,2
2011,6,SD,263949192.704,1194329.39,221.002007414,2011-06-01,2
2011,7,SD,357257532.018,1330712.72,268.470817667,2011-07-01,3
2011,8,SD,275514024.287,1229315.71,224.119827028,2011-08-01,3
2011,9,SD,118087471.809,949341.53,124.388819069,2011-09-01,3
2011,10,SD,20938499.6349,762868.68,27.4470563334,2011-10-01,4
2011,11,SD,82545754.0011,896906.06,92.0338903732,2011-11-01,4
2011,12,SD,274511090.135,951689.18,288.446160683,2011-12-01,4
2012,1,SD,266571506.428,944372.7,282.27362611,2012-01-01,1
2012,2,SD,206931297.303,752056.76,275.153829217,2012-02-01,1
2012,3,SD,217465562.384,847942.78,256.462543833,2012-03-01,1
2012,4,SD,205254670.362,870868.92,235.689511531,2012-04-01,2
2012,5,SD,246191361.08,938148.88,262.422485736,2012-05-01,2
2012,6,SD,179792299.952,917191.91,196.024733747,2012-06-01,2
2012,7,SD,357011714.211,1193571.01,299.112253246,2012-07-01,3
2012,8,SD,308939325.798,1180349.17,261.735538644,2012-08-01,3
2012,9,SD,278637128.208,1083937.17,257.060220758,2012-09-01,3
2012,10,SD,294996375.922,1069102.65,275.928953989,2012-10-01,4
2012,11,SD,257080415.377,929318.4,276.633299606,2012-11-01,4
2012,12,SD,322907386.771,746536.69,432.540545021,2012-12-01,4
2013,1,SD,326657517.445,873083.32,374.142432873,2013-01-01,1
2013,2,SD,247548812.405,690583.38,358.463321844,2013-02-01,1
2013,3,SD,279605812.222,849427.26,329.169812871,2013-03-01,1
2013,4,SD,236442260.614,795452.59,297.242429764,2013-04-01,2
2013,5,SD,141571549.704,663367.55,213.413438302,2013-05-01,2
2013,6,SD,246604772.611,724917.21,340.18336054,2013-06-01,2
2013,7,SD,303974745.786,898821.12,338.192704891,2013-07-01,3
2013,8,SD,344009062.342,983835.26,349.661245463,2013-08-01,3
2013,9,SD,273552268.206,1014298.84,269.695929265,2013-09-01,3
2013,10,SD,215155625.657,826435.75,260.341624449,2013-10-01,4
2013,11,SD,304948368.754,946647.88,322.134951334,2013-11-01,4
2013,12,SD,345894040.14,842016.36,410.792541062,2013-12-01,4
2014,1,SD,269387134.276,816266.22,330.023621798,2014-01-01,1
2014,2,SD,271829697.263,709914.32,382.904935997,2014-02-01,1
2014,3,SD,305441211.222,853766.95,357.757127073,2014-03-01,1
2014,4,SD,261951007.811,990006.3,264.595293799,2014-04-01,2
2014,5,SD,204161978.943,819536.2,249.118927197,2014-05-01,2
2014,6,SD,263662249.62,769171.64,342.787273878,2014-06-01,2
2014,7,SD,280364275.307,966612.04,290.048399673,2014-07-01,3
2014,8,SD,257433651.743,944784.21,272.478783004,2014-08-01,3
2014,9,SD,210141477.042,1062360.84,197.806121169,2014-09-01,3
2014,10,SD,228238480.465,1151198.94,198.261545016,2014-10-01,4
2014,11,SD,234299463.173,1064008.48,220.204507367,2014-11-01,4
2014,12,SD,301259051.177,848443.12,355.072772795,2014-12-01,4
2015,1,SD,309709994.091,947996.41,326.699543188,2015-01-01,1
2015,2,SD,306824157.598,840412.43,365.087600618,2015-02-01,1
2015,3,SD,14328457.5888,669156.18,21.4127254848,2015-03-01,1
2015,4,SD,17487411.4853,748880.38,23.3514082521,2015-04-01,2
2015,5,SD,31676441.7695,723813.37,43.7632725263,2015-05-01,2
2015,6,SD,42388705.7366,651619.64,65.0513016099,2015-06-01,2
2015,7,SD,63872483.0929,723681.31,88.2605122037,2015-07-01,3
2015,8,SD,271363529.245,966232.9,280.846915112,2015-08-01,3
2015,9,SD,225364591.034,901035.0,250.117466063,2015-09-01,3
2015,10,SD,219381763.42,880787.72,249.074502788,2015-10-01,4
2015,11,SD,217810665.529,839816.96,259.354926017,2015-11-01,4
2015,12,SD,244254805.275,740660.49,329.779714961,2015-12-01,4
2016,1,SD,269913794.062,975529.85,276.684300396,2016-01-01,1
2016,2,SD,223081494.531,802821.96,277.871689672,2016-02-01,1
2016,3,SD,173018896.821,788934.44,219.307065389,2016-03-01,1
2016,4,SD,205050849.422,890701.76,230.21269142,2016-04-01,2
2016,5,SD,207017495.743,675571.29,306.433234815,2016-05-01,2
2016,6,SD,268127283.216,902541.48,297.080288449,2016-06-01,2
2016,7,SD,308079334.116,1017089.12,302.902988596,2016-07-01,3
2016,8,SD,310020023.843,1036122.39,299.21177926,2016-08-01,3
2016,9,SD,181916152.708,831576.94,218.760458542,2016-09-01,3
2016,10,SD,56865863.0881,650216.64,87.4567945355,2016-10-01,4
2016,11,SD,232425786.204,861584.51,269.76551169,2016-11-01,4
2016,12,SD,254202512.559,929467.91,273.492510956,2016-12-01,4
2017,1,SD,267021035.215,1024232.43,260.703554578,2017-01-01,1
2017,2,SD,177522020.361,899842.73,197.281163077,2017-02-01,1
2017,3,SD,194039810.923,1078545.45,179.908793758,2017-03-01,1
2017,4,SD,89954539.8392,925599.57,97.1851573345,2017-04-01,2
2017,5,SD,201387859.435,1054078.83,191.05578606,2017-05-01,2
